name,label
data/train/Hispa/IMG_20190419_123903.jpg,Hispa
data/train/Hispa/IMG_20190419_161346.jpg,Hispa
data/train/Hispa/IMG_20190419_100849.jpg,Hispa
data/train/Hispa/Hispa1_f2112832-34b7-43fa-b38f-2d3cc4696005.jpeg,Hispa
data/train/Hispa/IMG_20190419_134311.jpg,Hispa
data/train/Hispa/IMG_20190419_144730.jpg,Hispa
data/train/Hispa/IMG_20190420_195516.jpg,Hispa
data/train/Hispa/IMG_20190419_134658.jpg,Hispa
data/train/Hispa/IMG_20190419_175150.jpg,Hispa
data/train/Hispa/IMG_20190419_163105.jpg,Hispa
data/train/Hispa/IMG_20190419_134503.jpg,Hispa
data/train/Hispa/IMG_20190419_144158.jpg,Hispa
data/train/Hispa/IMG_20190419_094245.jpg,Hispa
data/train/Hispa/IMG_20190419_144651.jpg,Hispa
data/train/Hispa/IMG_20190419_140044.jpg,Hispa
data/train/Hispa/IMG_20190419_141020.jpg,Hispa
data/train/Hispa/IMG_20190419_102334.jpg,Hispa
data/train/Hispa/IMG_20190419_173225.jpg,Hispa
data/train/Hispa/IMG_20190419_165212.jpg,Hispa
data/train/Hispa/IMG_20190419_150802.jpg,Hispa
data/train/Hispa/IMG_20190419_173406.jpg,Hispa
data/train/Hispa/IMG_20190419_162904.jpg,Hispa
data/train/Hispa/IMG_20190419_161929.jpg,Hispa
data/train/Hispa/IMG_20190419_161348.jpg,Hispa
data/train/Hispa/IMG_20190419_134659.jpg,Hispa
data/train/Hispa/IMG_20190419_152718.jpg,Hispa
data/train/Hispa/IMG_20190419_161940.jpg,Hispa
data/train/Hispa/IMG_20190419_151225.jpg,Hispa
data/train/Hispa/IMG_20190419_144234.jpg,Hispa
data/train/Hispa/IMG_20190424_125640.jpg,Hispa
data/train/Hispa/IMG_20190420_200429.jpg,Hispa
data/train/Hispa/IMG_20190419_134703.jpg,Hispa
data/train/Hispa/IMG_20190419_144559.jpg,Hispa
data/train/Hispa/IMG_20190420_200453.jpg,Hispa
data/train/Hispa/Hispa2_bddd4265-dd0c-4bda-a22a-281e8d6a4918.jpeg,Hispa
data/train/Hispa/IMG_20190419_124736.jpg,Hispa
data/train/Hispa/IMG_20190419_144647.jpg,Hispa
data/train/Hispa/IMG_20190424_133933.jpg,Hispa
data/train/Hispa/IMG_20190419_113928.jpg,Hispa
data/train/Hispa/IMG_20190419_144641.jpg,Hispa
data/train/Hispa/IMG_20190419_172802.jpg,Hispa
data/train/Hispa/IMG_20190419_174059.jpg,Hispa
data/train/Hispa/IMG_20190420_194340.jpg,Hispa
data/train/Hispa/Hispa2_1848c3ad-f2cf-4d2c-a85c-df6c257ab837.jpeg,Hispa
data/train/Hispa/IMG_20190419_131503.jpg,Hispa
data/train/Hispa/IMG_20190419_103319.jpg,Hispa
data/train/Hispa/IMG_20190419_171935.jpg,Hispa
data/train/Hispa/IMG_20190419_172746.jpg,Hispa
data/train/Hispa/Hispa1_fbb24e2c-00e9-42dc-84b3-90e1e263afed.jpeg,Hispa
data/train/Hispa/IMG_20190419_162847.jpg,Hispa
data/train/Hispa/IMG_20190424_130500.jpg,Hispa
data/train/Hispa/IMG_20190419_170851.jpg,Hispa
data/train/Hispa/IMG_20190419_144927.jpg,Hispa
data/train/Hispa/IMG_20190419_141002.jpg,Hispa
data/train/Hispa/IMG_20190419_165623.jpg,Hispa
data/train/Hispa/IMG_20190419_170507.jpg,Hispa
data/train/Hispa/IMG_20190419_162841.jpg,Hispa
data/train/Hispa/IMG_20190419_161912.jpg,Hispa
data/train/Hispa/IMG_20190419_144202.jpg,Hispa
data/train/Hispa/IMG_20190419_124719.jpg,Hispa
data/train/Hispa/IMG_20190419_114410.jpg,Hispa
data/train/Hispa/IMG_20190419_161739.jpg,Hispa
data/train/Hispa/IMG_20190424_130502.jpg,Hispa
data/train/Hispa/IMG_20190419_134513.jpg,Hispa
data/train/Hispa/IMG_20190419_161340.jpg,Hispa
data/train/Hispa/IMG_20190419_161439.jpg,Hispa
data/train/Hispa/IMG_20190419_135732.jpg,Hispa
data/train/Hispa/IMG_20190419_134304.jpg,Hispa
data/train/Hispa/IMG_20190419_172810.jpg,Hispa
data/train/Hispa/IMG_20190419_174113.jpg,Hispa
data/train/Hispa/IMG_20190419_173242.jpg,Hispa
data/train/Hispa/Hispa1_e90561cd-d030-48d2-9fc7-260acf07de10.jpeg,Hispa
data/train/Hispa/IMG_20190419_170936.jpg,Hispa
data/train/Hispa/IMG_20190419_165718.jpg,Hispa
data/train/Hispa/IMG_20190419_153215.jpg,Hispa
data/train/Hispa/IMG_20190424_125824.jpg,Hispa
data/train/Hispa/IMG_20190419_140233.jpg,Hispa
data/train/Hispa/IMG_20190419_172743.jpg,Hispa
data/train/Hispa/IMG_20190419_100347.jpg,Hispa
data/train/Hispa/IMG_20190419_124607.jpg,Hispa
data/train/Hispa/IMG_20190419_124708.jpg,Hispa
data/train/Hispa/IMG_20190419_174447.jpg,Hispa
data/train/Hispa/IMG_20190419_161136.jpg,Hispa
data/train/Hispa/IMG_20190419_173102.jpg,Hispa
data/train/Hispa/IMG_20190419_162319.jpg,Hispa
data/train/Hispa/IMG_20190419_172800.jpg,Hispa
data/train/Hispa/IMG_20190419_173415.jpg,Hispa
data/train/Hispa/IMG_20190419_100959.jpg,Hispa
data/train/Hispa/IMG_20190419_144911.jpg,Hispa
data/train/Hispa/IMG_20190419_165139.jpg,Hispa
data/train/Hispa/IMG_20190424_133531.jpg,Hispa
data/train/Hispa/IMG_20190419_162857.jpg,Hispa
data/train/Hispa/IMG_20190424_130519.jpg,Hispa
data/train/Hispa/IMG_20190419_134509.jpg,Hispa
data/train/Hispa/IMG_20190419_135722.jpg,Hispa
data/train/Hispa/IMG_20190419_110512.jpg,Hispa
data/train/Hispa/IMG_20190419_140145.jpg,Hispa
data/train/Hispa/IMG_20190419_100108.jpg,Hispa
data/train/Hispa/IMG_20190419_170923.jpg,Hispa
data/train/Hispa/IMG_20190419_170832.jpg,Hispa
data/train/Hispa/IMG_20190419_162039.jpg,Hispa
data/train/Hispa/IMG_20190420_194343.jpg,Hispa
data/train/Hispa/IMG_20190419_171922.jpg,Hispa
data/train/Hispa/IMG_20190419_162005.jpg,Hispa
data/train/Hispa/Hispa1_d5797340-1feb-4976-a4b4-5fd794bb67fb.jpeg,Hispa
data/train/Hispa/IMG_20190419_140203.jpg,Hispa
data/train/Hispa/IMG_20190419_150926.jpg,Hispa
data/train/Hispa/IMG_20190419_110640.jpg,Hispa
data/train/Hispa/IMG_20190419_095008.jpg,Hispa
data/train/Hispa/IMG_20190419_172738.jpg,Hispa
data/train/Hispa/IMG_20190424_131219.jpg,Hispa
data/train/Hispa/IMG_20190419_095310.jpg,Hispa
data/train/Hispa/IMG_20190419_171858.jpg,Hispa
data/train/Hispa/IMG_20190419_161918.jpg,Hispa
data/train/Hispa/IMG_20190419_144742.jpg,Hispa
data/train/Hispa/IMG_20190419_095010.jpg,Hispa
data/train/Hispa/Hispa2_ce9b70f7-20cf-48d2-bd75-de36cdaa2307.jpeg,Hispa
data/train/Hispa/IMG_20190419_144907.jpg,Hispa
data/train/Hispa/IMG_20190419_100944.jpg,Hispa
data/train/Hispa/IMG_20190419_165201.jpg,Hispa
data/train/Hispa/IMG_20190419_144414.jpg,Hispa
data/train/Hispa/IMG_20190419_144628.jpg,Hispa
data/train/Hispa/IMG_20190419_140156.jpg,Hispa
data/train/Hispa/IMG_20190424_133938.jpg,Hispa
data/train/Hispa/IMG_20190419_164203.jpg,Hispa
data/train/Hispa/IMG_20190419_134734.jpg,Hispa
data/train/Hispa/IMG_20190419_162924.jpg,Hispa
data/train/Hispa/IMG_20190424_130957.jpg,Hispa
data/train/Hispa/IMG_20190419_170838.jpg,Hispa
data/train/Hispa/IMG_20190424_130517.jpg,Hispa
data/train/Hispa/IMG_20190419_170903.jpg,Hispa
data/train/Hispa/IMG_20190419_105736.jpg,Hispa
data/train/Hispa/IMG_20190420_200427.jpg,Hispa
data/train/Hispa/Hispa1_c21e9e0d-df40-4b82-8591-ff77d67a97f2.jpeg,Hispa
data/train/Hispa/IMG_20190419_171900.jpg,Hispa
data/train/Hispa/IMG_20190419_095917.jpg,Hispa
data/train/Hispa/IMG_20190419_123848.jpg,Hispa
data/train/Hispa/IMG_20190419_173050.jpg,Hispa
data/train/Hispa/IMG_20190419_161430.jpg,Hispa
data/train/Hispa/IMG_20190419_100828.jpg,Hispa
data/train/Hispa/IMG_20190419_161433.jpg,Hispa
data/train/Hispa/IMG_20190419_124727.jpg,Hispa
data/train/Hispa/IMG_20190419_165709.jpg,Hispa
data/train/Hispa/IMG_20190419_163052.jpg,Hispa
data/train/Hispa/IMG_20190419_140125.jpg,Hispa
data/train/Hispa/IMG_20190419_100345.jpg,Hispa
data/train/Hispa/IMG_20190419_113616.jpg,Hispa
data/train/Hispa/IMG_20190419_172757.jpg,Hispa
data/train/Hispa/IMG_20190419_162306.jpg,Hispa
data/train/Hispa/IMG_20190419_171856.jpg,Hispa
data/train/Hispa/IMG_20190419_144245.jpg,Hispa
data/train/Hispa/Hispa2_39b72e52-772f-4e9c-8853-b61c911a079c.jpeg,Hispa
data/train/Hispa/IMG_20190419_165619.jpg,Hispa
data/train/Hispa/IMG_20190419_170908.jpg,Hispa
data/train/Hispa/IMG_20190420_195521.jpg,Hispa
data/train/Hispa/IMG_20190419_162044.jpg,Hispa
data/train/Hispa/IMG_20190419_165632.jpg,Hispa
data/train/Hispa/IMG_20190419_152515.jpg,Hispa
data/train/Hispa/IMG_20190419_150604.jpg,Hispa
data/train/Hispa/IMG_20190419_173033.jpg,Hispa
data/train/Hispa/Hispa2_78f33106-d798-42a6-a4a3-ebbfe0230329.jpeg,Hispa
data/train/Hispa/IMG_20190419_134821.jpg,Hispa
data/train/Hispa/IMG_20190419_100907.jpg,Hispa
data/train/Hispa/IMG_20190419_173216.jpg,Hispa
data/train/Hispa/IMG_20190419_165208.jpg,Hispa
data/train/Hispa/IMG_20190420_194408.jpg,Hispa
data/train/Hispa/IMG_20190420_194342.jpg,Hispa
data/train/Hispa/IMG_20190419_110508.jpg,Hispa
data/train/Hispa/IMG_20190419_144153.jpg,Hispa
data/train/Hispa/IMG_20190419_114417.jpg,Hispa
data/train/Hispa/IMG_20190419_135100.jpg,Hispa
data/train/Hispa/IMG_20190419_171125.jpg,Hispa
data/train/Hispa/IMG_20190419_173017.jpg,Hispa
data/train/Hispa/IMG_20190419_144410.jpg,Hispa
data/train/Hispa/IMG_20190424_133939.jpg,Hispa
data/train/Hispa/IMG_20190419_165653.jpg,Hispa
data/train/Hispa/IMG_20190419_161343.jpg,Hispa
data/train/Hispa/Hispa1_e40a6c21-8f01-49b9-b280-edd1626c368f.jpeg,Hispa
data/train/Hispa/IMG_20190424_125651.jpg,Hispa
data/train/Hispa/IMG_20190419_173042.jpg,Hispa
data/train/Hispa/IMG_20190419_144411.jpg,Hispa
data/train/Hispa/Hispa2_37e62900-e9f5-4867-8ca1-a4b9d2626ae0.jpeg,Hispa
data/train/Hispa/IMG_20190424_131225.jpg,Hispa
data/train/Hispa/IMG_20190419_172704.jpg,Hispa
data/train/Hispa/IMG_20190419_172657.jpg,Hispa
data/train/Hispa/IMG_20190419_174540.jpg,Hispa
data/train/Hispa/IMG_20190419_144830.jpg,Hispa
data/train/Hispa/IMG_20190420_194354.jpg,Hispa
data/train/Hispa/IMG_20190419_161440.jpg,Hispa
data/train/Hispa/IMG_20190419_173244.jpg,Hispa
data/train/Hispa/IMG_20190419_165721.jpg,Hispa
data/train/Hispa/IMG_20190419_161937.jpg,Hispa
data/train/Hispa/IMG_20190419_150853.jpg,Hispa
data/train/Hispa/IMG_20190419_095315.jpg,Hispa
data/train/Hispa/IMG_20190419_162034.jpg,Hispa
data/train/Hispa/Hispa2_bf0c6a1a-75b5-4d5e-adba-04c1222b496a.jpeg,Hispa
data/train/Hispa/IMG_20190419_114834.jpg,Hispa
data/train/Hispa/IMG_20190420_194653.jpg,Hispa
data/train/Hispa/IMG_20190424_131622.jpg,Hispa
data/train/Hispa/IMG_20190419_144656.jpg,Hispa
data/train/Hispa/IMG_20190419_163038.jpg,Hispa
data/train/Hispa/IMG_20190424_132356.jpg,Hispa
data/train/Hispa/IMG_20190419_171905.jpg,Hispa
data/train/Hispa/IMG_20190419_152501.jpg,Hispa
data/train/Hispa/IMG_20190424_134011.jpg,Hispa
data/train/Hispa/IMG_20190419_140100.jpg,Hispa
data/train/Hispa/IMG_20190419_165635.jpg,Hispa
data/train/Hispa/IMG_20190420_194353.jpg,Hispa
data/train/Hispa/IMG_20190419_115003.jpg,Hispa
data/train/Hispa/IMG_20190419_144224.jpg,Hispa
data/train/Hispa/IMG_20190419_173014.jpg,Hispa
data/train/Hispa/IMG_20190419_173009.jpg,Hispa
data/train/Hispa/Hispa2_b9cfbac5-505c-4db3-965a-78c134c96bd1.jpeg,Hispa
data/train/Hispa/IMG_20190419_163234.jpg,Hispa
data/train/Hispa/IMG_20190419_140112.jpg,Hispa
data/train/Hispa/IMG_20190419_173023.jpg,Hispa
data/train/Hispa/IMG_20190419_144626.jpg,Hispa
data/train/Hispa/IMG_20190419_133810.jpg,Hispa
data/train/Hispa/IMG_20190419_163243.jpg,Hispa
data/train/Hispa/IMG_20190419_174450.jpg,Hispa
data/train/Hispa/IMG_20190424_132421.jpg,Hispa
data/train/Hispa/IMG_20190419_140215.jpg,Hispa
data/train/Hispa/IMG_20190419_140207.jpg,Hispa
data/train/Hispa/IMG_20190419_134828.jpg,Hispa
data/train/Hispa/IMG_20190419_171924.jpg,Hispa
data/train/Hispa/IMG_20190419_162922.jpg,Hispa
data/train/Hispa/IMG_20190419_161427.jpg,Hispa
data/train/Hispa/IMG_20190419_114953.jpg,Hispa
data/train/Hispa/IMG_20190419_162844.jpg,Hispa
data/train/Hispa/IMG_20190419_101044.jpg,Hispa
data/train/Hispa/IMG_20190419_144230.jpg,Hispa
data/train/Hispa/IMG_20190419_100857.jpg,Hispa
data/train/Hispa/IMG_20190424_132420.jpg,Hispa
data/train/Hispa/IMG_20190424_125821.jpg,Hispa
data/train/Hispa/IMG_20190424_125654.jpg,Hispa
data/train/Hispa/IMG_20190420_194652_1.jpg,Hispa
data/train/Hispa/IMG_20190419_173246.jpg,Hispa
data/train/Hispa/IMG_20190419_163050.jpg,Hispa
data/train/Hispa/IMG_20190419_124756.jpg,Hispa
data/train/Hispa/IMG_20190419_165638.jpg,Hispa
data/train/Hispa/IMG_20190419_162001.jpg,Hispa
data/train/Hispa/IMG_20190419_173927.jpg,Hispa
data/train/Hispa/IMG_20190419_100047.jpg,Hispa
data/train/Hispa/IMG_20190424_132333.jpg,Hispa
data/train/Hispa/IMG_20190419_162317.jpg,Hispa
data/train/Hispa/IMG_20190420_194344.jpg,Hispa
data/train/Hispa/IMG_20190420_200350.jpg,Hispa
data/train/Hispa/IMG_20190419_162310.jpg,Hispa
data/train/Hispa/IMG_20190419_134302.jpg,Hispa
data/train/Hispa/IMG_20190419_095939.jpg,Hispa
data/train/Hispa/IMG_20190419_163059.jpg,Hispa
data/train/Hispa/IMG_20190419_171906.jpg,Hispa
data/train/Hispa/IMG_20190419_140219.jpg,Hispa
data/train/Hispa/IMG_20190424_125708.jpg,Hispa
data/train/Hispa/IMG_20190419_170925.jpg,Hispa
data/train/Hispa/IMG_20190419_173250.jpg,Hispa
data/train/Hispa/IMG_20190419_094330.jpg,Hispa
data/train/Hispa/IMG_20190419_162912.jpg,Hispa
data/train/Hispa/IMG_20190419_101016.jpg,Hispa
data/train/Hispa/IMG_20190420_194342_1.jpg,Hispa
data/train/Hispa/IMG_20190424_133932.jpg,Hispa
data/train/Hispa/IMG_20190419_162314.jpg,Hispa
data/train/Hispa/IMG_20190419_144859.jpg,Hispa
data/train/Hispa/IMG_20190419_165704.jpg,Hispa
data/train/Hispa/IMG_20190419_144601.jpg,Hispa
data/train/Hispa/IMG_20190419_175147.jpg,Hispa
data/train/Hispa/IMG_20190424_133917.jpg,Hispa
data/train/Hispa/IMG_20190424_131101.jpg,Hispa
data/train/Hispa/IMG_20190419_173018.jpg,Hispa
data/train/Hispa/IMG_20190424_132330.jpg,Hispa
data/train/Hispa/IMG_20190419_131106.jpg,Hispa
data/train/Hispa/IMG_20190419_095421.jpg,Hispa
data/train/Hispa/IMG_20190419_171129.jpg,Hispa
data/train/Hispa/Hispa2_194f8a6b-03a2-4648-ae22-712244899064.jpeg,Hispa
data/train/Hispa/IMG_20190419_144252.jpg,Hispa
data/train/Hispa/IMG_20190419_171910.jpg,Hispa
data/train/Hispa/IMG_20190419_144904.jpg,Hispa
data/train/Hispa/IMG_20190419_173025.jpg,Hispa
data/train/Hispa/IMG_20190424_131221.jpg,Hispa
data/train/Hispa/IMG_20190424_132354.jpg,Hispa
data/train/Hispa/IMG_20190419_140059.jpg,Hispa
data/train/Hispa/IMG_20190419_134701.jpg,Hispa
data/train/Hispa/IMG_20190419_144010.jpg,Hispa
data/train/Hispa/IMG_20190420_194654.jpg,Hispa
data/train/Hispa/IMG_20190419_101026.jpg,Hispa
data/train/Hispa/IMG_20190419_131606.jpg,Hispa
data/train/Hispa/IMG_20190419_144631.jpg,Hispa
data/train/Hispa/Hispa2_4518c5e7-509e-46ba-b20a-79532838b82e.jpeg,Hispa
data/train/Hispa/Hispa2_2b269602-7a9e-4ec3-b3d3-ca9ca8acd957.jpeg,Hispa
data/train/Hispa/IMG_20190424_125641.jpg,Hispa
data/train/Hispa/IMG_20190419_140142.jpg,Hispa
data/train/Hispa/IMG_20190424_131608.jpg,Hispa
data/train/Hispa/IMG_20190419_171903.jpg,Hispa
data/train/Hispa/IMG_20190424_131230.jpg,Hispa
data/train/Hispa/IMG_20190424_133937.jpg,Hispa
data/train/Hispa/IMG_20190419_152708.jpg,Hispa
data/train/Hispa/IMG_20190419_140308.jpg,Hispa
data/train/Hispa/Hispa1_ec18d6f6-acfe-421a-afff-0c0de7820471.jpeg,Hispa
data/train/Hispa/IMG_20190419_165641.jpg,Hispa
data/train/Hispa/IMG_20190419_172753.jpg,Hispa
data/train/Hispa/IMG_20190419_095931.jpg,Hispa
data/train/Hispa/IMG_20190419_172812.jpg,Hispa
data/train/Hispa/IMG_20190419_172750.jpg,Hispa
data/train/Hispa/IMG_20190419_100832.jpg,Hispa
data/train/Hispa/IMG_20190419_162925.jpg,Hispa
data/train/Hispa/IMG_20190419_135734.jpg,Hispa
data/train/Hispa/IMG_20190424_133847.jpg,Hispa
data/train/Hispa/IMG_20190419_165136.jpg,Hispa
data/train/Hispa/IMG_20190419_165714.jpg,Hispa
data/train/Hispa/IMG_20190419_171134.jpg,Hispa
data/train/Hispa/IMG_20190424_125743.jpg,Hispa
data/train/Hispa/IMG_20190419_103428.jpg,Hispa
data/train/Hispa/IMG_20190419_112955.jpg,Hispa
data/train/Hispa/IMG_20190419_163033.jpg,Hispa
data/train/Hispa/IMG_20190419_105641.jpg,Hispa
data/train/Hispa/IMG_20190419_113551.jpg,Hispa
data/train/Hispa/IMG_20190419_175153.jpg,Hispa
data/train/Hispa/IMG_20190419_170928.jpg,Hispa
data/train/Hispa/IMG_20190419_173011.jpg,Hispa
data/train/Hispa/IMG_20190419_140103.jpg,Hispa
data/train/Hispa/IMG_20190419_172821.jpg,Hispa
data/train/Hispa/IMG_20190419_134502.jpg,Hispa
data/train/Hispa/IMG_20190419_144018.jpg,Hispa
data/train/Hispa/IMG_20190420_194404.jpg,Hispa
data/train/Hispa/IMG_20190419_105643.jpg,Hispa
data/train/Hispa/IMG_20190419_144733.jpg,Hispa
data/train/Hispa/IMG_20190419_163126.jpg,Hispa
data/train/Hispa/IMG_20190419_141013.jpg,Hispa
data/train/Hispa/IMG_20190420_194130.jpg,Hispa
data/train/Hispa/IMG_20190420_194652.jpg,Hispa
data/train/Hispa/IMG_20190424_132335.jpg,Hispa
data/train/Hispa/IMG_20190424_133916.jpg,Hispa
data/train/Hispa/IMG_20190419_171919.jpg,Hispa
data/train/Hispa/IMG_20190419_165817.jpg,Hispa
data/train/Hispa/IMG_20190419_134516.jpg,Hispa
data/train/Hispa/IMG_20190419_094254.jpg,Hispa
data/train/Hispa/IMG_20190419_095012.jpg,Hispa
data/train/Hispa/IMG_20190419_173259.jpg,Hispa
data/train/Hispa/IMG_20190419_114451.jpg,Hispa
data/train/Hispa/IMG_20190419_170919.jpg,Hispa
data/train/Hispa/IMG_20190419_163101.jpg,Hispa
data/train/Hispa/IMG_20190419_175129.jpg,Hispa
data/train/Hispa/IMG_20190419_140054.jpg,Hispa
data/train/Hispa/IMG_20190419_110457.jpg,Hispa
data/train/Hispa/IMG_20190419_140119.jpg,Hispa
data/train/Hispa/IMG_20190419_103455.jpg,Hispa
data/train/Hispa/IMG_20190420_200425.jpg,Hispa
data/train/Hispa/IMG_20190419_144553.jpg,Hispa
data/train/Hispa/IMG_20190419_144909.jpg,Hispa
data/train/Hispa/IMG_20190419_123858.jpg,Hispa
data/train/Hispa/IMG_20190419_102315.jpg,Hispa
data/train/Hispa/IMG_20190419_134655.jpg,Hispa
data/train/Hispa/IMG_20190419_140037.jpg,Hispa
data/train/Hispa/IMG_20190419_161925.jpg,Hispa
data/train/Hispa/Hispa2_abcc8c2e-0044-4519-9b31-40f88a1eaeae.jpeg,Hispa
data/train/Hispa/IMG_20190419_163245.jpg,Hispa
data/train/Hispa/IMG_20190420_194641.jpg,Hispa
data/train/Hispa/IMG_20190420_194355.jpg,Hispa
data/train/Hispa/IMG_20190419_115314.jpg,Hispa
data/train/Hispa/IMG_20190419_161435.jpg,Hispa
data/train/Hispa/IMG_20190419_144637.jpg,Hispa
data/train/Hispa/IMG_20190419_144146.jpg,Hispa
data/train/Hispa/IMG_20190419_173046.jpg,Hispa
data/train/Hispa/IMG_20190424_125747.jpg,Hispa
data/train/Hispa/IMG_20190419_170918.jpg,Hispa
data/train/Hispa/IMG_20190419_173227.jpg,Hispa
data/train/Hispa/IMG_20190419_161802.jpg,Hispa
data/train/Hispa/IMG_20190419_144925.jpg,Hispa
data/train/Hispa/IMG_20190419_105733.jpg,Hispa
data/train/Hispa/IMG_20190419_172806.jpg,Hispa
data/train/Hispa/IMG_20190419_174105.jpg,Hispa
data/train/Hispa/IMG_20190420_200351.jpg,Hispa
data/train/Hispa/IMG_20190420_200503.jpg,Hispa
data/train/Hispa/IMG_20190419_095947.jpg,Hispa
data/train/Hispa/IMG_20190419_163137.jpg,Hispa
data/train/Hispa/IMG_20190419_110501.jpg,Hispa
data/train/Hispa/IMG_20190419_170840.jpg,Hispa
data/train/Hispa/IMG_20190419_100410.jpg,Hispa
data/train/Hispa/IMG_20190419_112527.jpg,Hispa
data/train/Hispa/IMG_20190419_141437.jpg,Hispa
data/train/Hispa/IMG_20190419_170921.jpg,Hispa
data/train/Hispa/IMG_20190419_114323.jpg,Hispa
data/train/Hispa/IMG_20190419_115318.jpg,Hispa
data/train/Hispa/IMG_20190419_161338.jpg,Hispa
data/train/Hispa/IMG_20190419_164159.jpg,Hispa
data/train/Hispa/IMG_20190419_095001.jpg,Hispa
data/train/Hispa/IMG_20190419_170857.jpg,Hispa
data/train/Hispa/IMG_20190419_170906.jpg,Hispa
data/train/Hispa/IMG_20190424_133931.jpg,Hispa
data/train/Hispa/IMG_20190419_171917.jpg,Hispa
data/train/Hispa/Hispa1_d0689bf4-8c8b-4887-bc42-fa712a4ff3be.jpeg,Hispa
data/train/Hispa/IMG_20190419_162052.jpg,Hispa
data/train/Hispa/IMG_20190419_103423.jpg,Hispa
data/train/Hispa/Hispa1_f4332a7b-41f2-4275-a04b-b44fc4df0fa2.jpeg,Hispa
data/train/Hispa/IMG_20190419_144812.jpg,Hispa
data/train/Hispa/IMG_20190419_165158.jpg,Hispa
data/train/Hispa/IMG_20190420_194639.jpg,Hispa
data/train/Hispa/IMG_20190419_173256.jpg,Hispa
data/train/Hispa/IMG_20190419_130332.jpg,Hispa
data/train/Hispa/IMG_20190419_173254.jpg,Hispa
